Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,avg_cost_for_one,Cuisine Count,Cuisines_Mean_Rating,Cuisines_Mean_Rating_Avg,Price_TableBooking
17284403,Henry Campbell's Steakhouse,216,Albany,38,Albany,"Albany, Albany",-84.223278,31.612121,"['Steak', 'Tapas', 'Bar Food']",70,Dollar($),0,0,0,0,4,3.5,3,3,51,2932.3,3,"[3.9575757575757575, 4.131578947368421, 3.9333333333333336]",4.00749601275917,0
17284145,Hong Kong Cafe,216,Albany,32,Albany,"Albany, Albany",-84.2191,31.6156,"['Chinese', 'Seafood', 'Vegetarian']",25,Dollar($),0,0,0,0,2,3.6,3,3,88,1047.25,3,"[2.621023765996344, 3.859322033898305, 4.0875]",3.5226152666315493,0
17284150,House of China Restaurant II,216,Albany,38,Albany,"Albany, Albany",-84.212,31.6104,['Chinese'],10,Dollar($),0,0,0,0,1,3.8,3,3,153,418.9,1,[2.621023765996344],2.621023765996344,0
17284158,Jimmie's Hot Dogs,216,Albany,34,Albany,"Albany, Albany",-84.1534,31.5751,"['Japanese', 'Steak', 'Sushi']",10,Dollar($),0,0,0,0,1,3.9,3,3,160,418.9,3,"[3.7985611510791366, 3.9575757575757575, 3.9576923076923074]",3.904609738782401,0
17284175,Locos Grill & Pub,216,Albany,37,Albany,"Albany, Albany",-84.2228,31.6077,"['American', 'Burger', 'Sandwich']",25,Dollar($),0,0,0,0,2,3.5,3,3,57,1047.25,3,"[3.6637055837563453, 3.522222222222222, 4.066037735849057]",3.7506551806092077,0
17284179,Longhorn Steakhouse,216,Albany,32,Albany,"Albany, Albany",-84.2229,31.6185,"['American', 'Steak']",25,Dollar($),0,0,0,0,2,3.5,3,3,58,1047.25,2,"[3.6637055837563453, 3.9575757575757575]",3.8106406706660514,0
17284197,Mikata Japanese Steakhouse,216,Albany,32,Albany,"Albany, Albany",-84.2164,31.6137,"['Japanese', 'Steak', 'Sushi']",40,Dollar($),0,0,0,0,3,3.6,3,3,115,1675.6,3,"[3.7985611510791366, 3.9575757575757575, 3.9576923076923074]",3.904609738782401,0
17284241,Shogun Japanese Steak House,216,Albany,37,Albany,"Albany, Albany",-84.2233,31.6118,"['Japanese', 'Steak', 'Sushi']",40,Dollar($),0,0,0,0,3,3.5,3,3,51,1675.6,3,"[3.7985611510791366, 3.9575757575757575, 3.9576923076923074]",3.904609738782401,0
17284390,The Catch Seafood Room & Oyster Bar,216,Albany,44,Albany,"Albany, Albany",-84.205025,31.605882,"['Seafood', 'Tapas', 'Bar Food']",40,Dollar($),0,0,0,0,3,3.8,3,3,250,1675.6,3,"[3.859322033898305, 4.131578947368421, 3.9333333333333336]",3.9747447715333535,0
17284279,Villa Gargano,216,Albany,37,Albany,"Albany, Albany",-84.1757,31.5985,"['Italian', 'Pizza']",10,Dollar($),0,0,0,0,1,3.7,3,3,117,418.9,2,"[3.562041884816754, 2.921784776902887]",3.2419133308598207,0
17284364,3 Squares Diner,216,Albany,38,Sylvester,"Sylvester, Albany",-83.8389,31.5308,"['American', 'Breakfast', 'Diner']",10,Dollar($),0,0,0,0,1,3.4,2,2,20,418.9,3,"[3.6637055837563453, 3.9761904761904763, 3.8666666666666667]",3.8355209088711626,0
16611114,Whitebull Hotel,14,Armidale,27,Armidale,"Armidale, Armidale",151.6688792,-30.5147169,"['Bar Food', 'Steak']",20,Dollar($),0,0,0,0,2,3.5,3,3,25,837.8,2,"[3.9333333333333336, 3.9575757575757575]",3.9454545454545453,0
17293281,Last Resort Grill,216,Athens,34,Athens,"Athens, Athens",-83.378273,33.957999,"['American', 'Southern', 'Southwestern']",40,Dollar($),0,0,0,0,3,4.5,5,5,1821,1675.6,3,"[3.6637055837563453, 4.129166666666666, 4.185714285714286]",3.992862178712432,0
17293301,Mama's Boy Restaurant,216,Athens,20,Athens,"Athens, Athens",-83.3654,33.9535,['Southern'],10,Dollar($),0,0,0,0,1,4.5,5,5,849,418.9,1,[4.129166666666666],4.129166666666666,0
17293409,Sr. Sol 1,216,Athens,34,Athens,"Athens, Athens",-83.4293,33.9652,['Mexican'],10,Dollar($),0,0,0,0,1,4.6,5,5,917,418.9,1,[3.7232044198895027],3.7232044198895027,0
17293163,Choo Choo Eastside,216,Athens,47,Athens,"Athens, Athens",-83.3389,33.9259,"['Japanese', 'Korean']",10,Dollar($),0,0,0,0,1,3.9,3,3,439,418.9,2,"[3.7985611510791366, 3.6523809523809527]",3.725471051730045,0
17293228,The Grill,216,Athens,33,Athens,"Athens, Athens",-83.375523,33.958198,"['Breakfast', 'Burger', 'Sandwich']",10,Dollar($),0,0,0,0,1,3.7,3,3,289,418.9,3,"[3.9761904761904763, 3.522222222222222, 4.066037735849057]",3.854816811420585,0
17293880,Big City Bread Cafe,216,Athens,33,Athens,"Athens, Athens",-83.384004,33.959392,"['Breakfast', 'Sandwich']",10,Dollar($),0,0,0,0,1,4.3,4,4,558,418.9,2,"[3.9761904761904763, 4.066037735849057]",4.021114106019766,0
17293169,Clocked,216,Athens,37,Athens,"Athens, Athens",-83.3797,33.9584,"['American', 'Burger', 'Sandwich']",10,Dollar($),0,0,0,0,1,4.2,4,4,613,418.9,3,"[3.6637055837563453, 3.522222222222222, 4.066037735849057]",3.7506551806092077,0
17293186,DePalma's Italian Cafe - Downtown,216,Athens,32,Athens,"Athens, Athens",-83.373596,33.958112,"['American', 'Italian', 'Pizza']",25,Dollar($),0,0,0,0,2,4.0,4,4,353,1047.25,3,"[3.6637055837563453, 3.562041884816754, 2.921784776902887]",3.3825107484919954,0
17293180,DePalma's Italian Cafe - East Side,216,Athens,40,Athens,"Athens, Athens",-83.33995,33.924275,"['American', 'Italian', 'Pizza']",25,Dollar($),0,0,0,0,2,4.1,4,4,387,1047.25,3,"[3.6637055837563453, 3.562041884816754, 2.921784776902887]",3.3825107484919954,0
17293205,Five & Ten,216,Athens,41,Athens,"Athens, Athens",-83.3872482,33.9415545,['American'],40,Dollar($),0,0,0,0,3,4.3,4,4,755,1675.6,1,[3.6637055837563453],3.6637055837563453,0
17293229,Grit,216,Athens,32,Athens,"Athens, Athens",-83.381625,33.960112,"['International', 'Southern', 'Vegetarian']",10,Dollar($),0,0,0,0,1,4.2,4,4,800,418.9,3,"[4.247619047619048, 4.129166666666666, 4.0875]",4.154761904761904,0
17293897,Ike & Jane,216,Athens,33,Athens,"Athens, Athens",-83.400887,33.963296,['Sandwich'],10,Dollar($),0,0,0,0,1,4.1,4,4,350,418.9,1,[4.066037735849057],4.066037735849057,0
17293273,La Dolce Vita Ristorante,216,Athens,32,Athens,"Athens, Athens",-83.4075,33.9584,['Italian'],40,Dollar($),0,0,0,0,3,4.1,4,4,464,1675.6,1,[3.562041884816754],3.562041884816754,0
17293870,Shokitini,216,Athens,34,Athens,"Athens, Athens",-83.379251,33.957503,"['Asian', 'Japanese', 'Sushi']",25,Dollar($),0,0,0,0,2,4.2,4,4,550,1047.25,3,"[3.815021459227468, 3.7985611510791366, 3.9576923076923074]",3.8570916393329706,0
17293877,Taqueria Del Sol,216,Athens,32,Athens,"Athens, Athens",-83.383605,33.960571,"['Mexican', 'Spanish']",10,Dollar($),0,0,0,0,1,4.1,4,4,543,418.9,2,"[3.7232044198895027, 4.08125]",3.9022272099447513,0
17293890,The National,216,Athens,37,Athens,"Athens, Athens",-83.37967,33.959468,"['International', 'Southern']",40,Dollar($),0,0,0,0,3,4.1,4,4,465,1675.6,2,"[4.247619047619048, 4.129166666666666]",4.188392857142857,0
17293915,The Royal Peasant,216,Athens,37,Athens,"Athens, Athens",-83.38728,33.937502,['Bar Food'],10,Dollar($),0,0,0,0,1,4.4,4,4,546,418.9,1,[3.9333333333333336],3.9333333333333336,0
17293422,Transmetropolitan,216,Athens,34,Athens,"Athens, Athens",-83.3764,33.9584,"['Italian', 'Pizza', 'Sandwich']",10,Dollar($),0,0,0,0,1,4.4,4,4,1098,418.9,3,"[3.562041884816754, 2.921784776902887, 4.066037735849057]",3.5166214658562325,0
17293873,Trappeze Pub,216,Athens,31,Athens,"Athens, Athens",-83.378881,33.958363,"['Burger', 'Bar Food']",25,Dollar($),0,0,0,0,2,4.2,4,4,579,1047.25,2,"[3.522222222222222, 3.9333333333333336]",3.727777777777778,0
17294014,Viva! Argentine Cuisine,216,Athens,32,Athens,"Athens, Athens",-83.3828224,33.9600227,"['Desserts', 'Latin American', 'Argentine']",10,Dollar($),0,0,0,0,1,4.1,4,4,374,418.9,3,"[2.978866768759571, 4.0636363636363635, 4.3]",3.780834377465311,0
17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,41,Augusta,"Augusta, Augusta",-82.0865,33.4721,"['Chinese', 'Steak']",40,Dollar($),0,0,0,0,3,4.6,5,5,717,1675.6,2,"[2.621023765996344, 3.9575757575757575]",3.289299761786051,0
17294607,Rae's Coastal Cafe,216,Augusta,38,Augusta,"Augusta, Augusta",-82.0698,33.4791,"['American', 'Caribbean', 'Seafood']",40,Dollar($),0,0,0,0,3,4.9,5,5,548,1675.6,3,"[3.6637055837563453, 4.271428571428571, 3.859322033898305]",3.931485396361074,0
17294279,The Bee's Knees,216,Augusta,34,Augusta,"Augusta, Augusta",-81.97,33.4765,"['International', 'Tapas', 'Vegetarian']",25,Dollar($),0,0,0,0,2,4.5,5,5,631,1047.25,3,"[4.247619047619048, 4.131578947368421, 4.0875]",4.155565998329156,0
17294300,Boll Weevil Cafe,216,Augusta,28,Augusta,"Augusta, Augusta",-81.9684,33.474,"['Desserts', 'Sandwich', 'Southern']",10,Dollar($),0,0,0,0,1,3.9,3,3,372,418.9,3,"[2.978866768759571, 4.066037735849057, 4.129166666666666]",3.724690390425098,0
17295215,Farmhaus Burger,216,Augusta,32,Augusta,"Augusta, Augusta",-81.973006,33.477444,"['American', 'Burger']",25,Dollar($),0,0,0,0,2,3.9,3,3,201,1047.25,2,"[3.6637055837563453, 3.522222222222222]",3.5929639029892835,0
17295028,Manuel's Bread Cafe,216,Augusta,41,Augusta,"Augusta, Augusta",-81.965571,33.481779,"['Breakfast', 'French']",40,Dollar($),0,0,0,0,3,3.8,3,3,332,1675.6,2,"[3.9761904761904763, 3.8620689655172415]",3.919129720853859,0
17294642,Sconyers Bar B Que,216,Augusta,36,Augusta,"Augusta, Augusta",-82.0327,33.4086,['BBQ'],25,Dollar($),0,0,0,0,2,3.5,3,3,304,1047.25,1,[3.9030303030303033],3.9030303030303033,0
17295109,Frog Hollow Tavern,216,Augusta,36,Augusta,"Augusta, Augusta",-81.974944,33.478231,['American'],40,Dollar($),0,0,0,0,3,4.3,4,4,368,1675.6,1,[3.6637055837563453],3.6637055837563453,0
17294441,Giuseppe's Pizza & Italian Specialities,216,Augusta,34,Augusta,"Augusta, Augusta",-82.096,33.4827,"['Desserts', 'Italian', 'Pizza']",25,Dollar($),0,0,0,0,2,4.1,4,4,430,1047.25,3,"[2.978866768759571, 3.562041884816754, 2.921784776902887]",3.154231143493071,0
17294552,Mellow Mushroom,216,Augusta,32,Augusta,"Augusta, Augusta",-81.9721,33.4778,"['Italian', 'Pizza', 'Sandwich']",25,Dollar($),0,0,0,0,2,4.4,4,4,433,1047.25,3,"[3.562041884816754, 2.921784776902887, 4.066037735849057]",3.5166214658562325,0
17294565,Nacho Mamas Burritos,216,Augusta,31,Augusta,"Augusta, Augusta",-81.9694,33.4764,['Mexican'],10,Dollar($),0,0,0,0,1,4.0,4,4,380,418.9,1,[3.7232044198895027],3.7232044198895027,0
17294623,Rhinehart's Oyster Bar,216,Augusta,37,Augusta,"Augusta, Augusta",-82.0505,33.5133,"['Bar Food', 'Sandwich', 'Seafood']",25,Dollar($),0,0,0,0,2,4.0,4,4,456,1047.25,3,"[3.9333333333333336, 4.066037735849057, 3.859322033898305]",3.952897701026899,0
17294712,Takosushi,216,Augusta,35,Augusta,"Augusta, Augusta",-82.0301,33.4848,"['Mexican', 'Southwestern', 'Sushi']",40,Dollar($),0,0,0,0,3,4.2,4,4,647,1675.6,3,"[3.7232044198895027, 4.185714285714286, 3.9576923076923074]",3.9555370044320317,0
17295033,The Chop House,216,Augusta,31,Augusta,"Augusta, Augusta",-82.080788,33.467201,['Steak'],40,Dollar($),0,0,0,0,3,4.0,4,4,360,1675.6,1,[3.9575757575757575],3.9575757575757575,0
17295069,The Taj of India,216,Augusta,37,Augusta,"Augusta, Augusta",-82.0805493,33.5375868,['Indian'],25,Dollar($),0,0,0,0,2,4.0,4,4,227,1047.25,1,[3.9185714285714286],3.9185714285714286,0
17294261,Augsburg Haus,216,Augusta,37,Evans,"Evans, Augusta",-82.143793,33.544342,['German'],25,Dollar($),0,0,0,0,2,3.9,3,3,290,1047.25,1,[3.97],3.97,0
17295115,Pho Bac,216,Augusta,34,Evans,"Evans, Augusta",-82.126161,33.532249,['Vietnamese'],10,Dollar($),0,0,0,0,1,4.1,4,4,270,418.9,1,[3.923809523809524],3.923809523809524,0
17294836,Rhinehart's Oyster Bar,216,Augusta,37,Evans,"Evans, Augusta",-82.141284,33.521291,"['Burger', 'Seafood']",25,Dollar($),0,0,0,0,2,4.0,4,4,326,1047.25,2,"[3.522222222222222, 3.859322033898305]",3.6907721280602637,0
17294850,Thai Kitchen,216,Augusta,37,Evans,"Evans, Augusta",-82.1328,33.5406,['Thai'],35,Dollar($),0,0,0,0,3,4.3,4,4,317,1466.15,1,[3.6598290598290597],3.6598290598290597,0
17294883,El Kiosco Mexican Restaurant,216,Augusta,40,Grovetown,"Grovetown, Augusta",-82.1997,33.4574,['Mexican'],10,Dollar($),0,0,0,0,1,4.2,4,4,300,418.9,1,[3.7232044198895027],3.7232044198895027,0
16608864,Taste of Balingup,14,Balingup,34,Balingup,"Balingup, Balingup",115.9844924,-33.7845269,['Modern Australian'],20,Dollar($),0,0,0,0,2,3.2,2,2,21,837.8,1,[3.527272727272727],3.527272727272727,0
16604911,Bridge Road Brewers,14,Beechworth,55,Beechworth,"Beechworth, Beechworth",146.685852,-36.360439,"['Pizza', 'Bar Food']",20,Dollar($),0,0,0,0,2,4.6,5,5,237,837.8,2,"[2.921784776902887, 3.9333333333333336]",3.4275590551181105,0
17303465,Bardenay,216,Boise,31,Boise,"Boise, Boise",-116.2019,43.6138,"['American', 'Bar Food']",25,Dollar($),0,0,0,0,2,4.5,5,5,879,1047.25,2,"[3.6637055837563453, 3.9333333333333336]",3.798519458544839,0
17303642,Flatbread Neapolitan Pizzeria,216,Boise,37,Boise,"Boise, Boise",-116.203466,43.616068,"['Italian', 'Pizza']",25,Dollar($),0,0,0,0,2,4.6,5,5,615,1047.25,2,"[3.562041884816754, 2.921784776902887]",3.2419133308598207,0
17303670,Goldy's Breakfast Bistro,216,Boise,35,Boise,"Boise, Boise",-116.2023,43.6149,"['Breakfast', 'Sandwich']",25,Dollar($),0,0,0,0,2,4.5,5,5,879,1047.25,2,"[3.9761904761904763, 4.066037735849057]",4.021114106019766,0
17303545,Chandlers Steakhouse,216,Boise,31,Boise,"Boise, Boise",-116.2064,43.6157,"['American', 'Seafood', 'Steak']",70,Dollar($),0,0,0,0,4,3.9,3,3,379,2932.3,3,"[3.6637055837563453, 3.859322033898305, 3.9575757575757575]",3.826867791743469,0
17303655,Bar Gernika Basque Pub & Eatery,216,Boise,35,Boise,"Boise, Boise",-116.2031,43.614,"['European', 'Spanish']",10,Dollar($),0,0,0,0,1,4.3,4,4,303,418.9,2,"[3.9108108108108106, 4.08125]",3.9960304054054054,0
17304691,Barbacoa Restaurant,216,Boise,32,Boise,"Boise, Boise",-116.185034,43.597235,"['Latin American', 'Steak']",70,Dollar($),0,0,0,0,4,4.1,4,4,538,2932.3,2,"[4.0636363636363635, 3.9575757575757575]",4.010606060606061,0
17303478,Big Jud's,216,Boise,32,Boise,"Boise, Boise",-116.2062,43.5945,"['American', 'Burger', 'Sandwich']",10,Dollar($),0,0,0,0,1,4.2,4,4,334,418.9,3,"[3.6637055837563453, 3.522222222222222, 4.066037735849057]",3.7506551806092077,0
17303480,Bittercreek Ale House,216,Boise,29,Boise,"Boise, Boise",-116.2022,43.6167,"['American', 'Bar Food']",25,Dollar($),0,0,0,0,2,4.3,4,4,555,1047.25,2,"[3.6637055837563453, 3.9333333333333336]",3.798519458544839,0
17304733,Boise Fry Company,216,Boise,35,Boise,"Boise, Boise",-116.193409,43.610279,"['American', 'Burger']",10,Dollar($),0,0,0,0,1,4.4,4,4,823,418.9,2,"[3.6637055837563453, 3.522222222222222]",3.5929639029892835,0
17303646,Flying Pie Pizzaria,216,Boise,36,Boise,"Boise, Boise",-116.2625,43.6192,['Pizza'],25,Dollar($),0,0,0,0,2,4.1,4,4,550,1047.25,1,[2.921784776902887],2.921784776902887,0
17304929,Fork,216,Boise,29,Boise,"Boise, Boise",-116.202845,43.616295,"['American', 'Burger']",25,Dollar($),0,0,0,0,2,4.4,4,4,650,1047.25,2,"[3.6637055837563453, 3.522222222222222]",3.5929639029892835,0
17303684,Guido's Original New York Style Pizza,216,Boise,29,Boise,"Boise, Boise",-116.199,43.615,['Pizza'],10,Dollar($),0,0,0,0,1,4.3,4,4,410,418.9,1,[2.921784776902887],2.921784776902887,0
17303772,Los Beto's,216,Boise,36,Boise,"Boise, Boise",-116.2463,43.6191,['Mexican'],10,Dollar($),0,0,0,0,1,4.4,4,4,660,418.9,1,[3.7232044198895027],3.7232044198895027,0
17305123,Lucianos Italian Restaurant,216,Boise,32,Boise,"Boise, Boise",-116.245165,43.6051379,"['Italian', 'Seafood', 'Vegetarian']",25,Dollar($),0,0,0,0,2,4.4,4,4,360,1047.25,3,"[3.562041884816754, 3.859322033898305, 4.0875]",3.8362879729050197,0
17303787,Mai Thai Restaurant,216,Boise,31,Boise,"Boise, Boise",-116.2021,43.6162,"['Sushi', 'Thai']",40,Dollar($),0,0,0,0,3,4.0,4,4,340,1675.6,2,"[3.9576923076923074, 3.6598290598290597]",3.8087606837606836,0
17303990,Shige Japanese Cuisine,216,Boise,29,Boise,"Boise, Boise",-116.2031,43.6156,"['Japanese', 'Sushi', 'Teriyaki']",25,Dollar($),0,0,0,0,2,4.1,4,4,393,1047.25,3,"[3.7985611510791366, 3.9576923076923074, 4.3]",4.018751152923815,0
17304741,The Egg Factory,216,Boise,36,Boise,"Boise, Boise",-116.281809,43.619274,['Breakfast'],10,Dollar($),0,0,0,0,1,4.3,4,4,422,418.9,1,[3.9761904761904763],3.9761904761904763,0
17304726,Tucanos,216,Boise,41,Boise,"Boise, Boise",-116.280614,43.591706,['Brazilian'],40,Dollar($),0,0,0,0,3,4.0,4,4,435,1675.6,1,[3.567857142857143],3.567857142857143,0
17304486,Texas Roadhouse,216,Boise,49,Meridian,"Meridian, Boise",-116.347304,43.619108,"['American', 'BBQ', 'Steak']",25,Dollar($),0,0,0,0,2,4.0,4,4,369,1047.25,3,"[3.6637055837563453, 3.9030303030303033, 3.9575757575757575]",3.8414372147874687,0
17304533,Brick 29,216,Boise,34,Nampa,"Nampa, Boise",-116.5629,43.5777,['American'],40,Dollar($),0,0,0,0,3,4.4,4,4,487,1675.6,1,[3.6637055837563453],3.6637055837563453,0
17316233,Winifreds,216,Cedar Rapids/Iowa City,39,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6336,42.0179,"['American', 'Mediterranean', 'Seafood']",40,Dollar($),0,0,0,0,3,3.7,3,3,98,1675.6,3,"[3.6637055837563453, 3.9482142857142857, 3.859322033898305]",3.8237473011229786,0
17315883,Biaggi's Ristorante Italiano,216,Cedar Rapids/Iowa City,41,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6327,42.0281,"['Italian', 'Pizza']",40,Dollar($),0,0,0,0,3,4.1,4,4,365,1675.6,2,"[3.562041884816754, 2.921784776902887]",3.2419133308598207,0
17315995,El Super Burrito,216,Cedar Rapids/Iowa City,43,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7148,41.9748,['Mexican'],10,Dollar($),0,0,0,0,1,4.1,4,4,190,418.9,1,[3.7232044198895027],3.7232044198895027,0
17316018,Granite City Food & Brewery,216,Cedar Rapids/Iowa City,39,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6224,42.0249,"['American', 'Breakfast', 'Burger']",40,Dollar($),0,0,0,0,3,4.1,4,4,429,1675.6,3,"[3.6637055837563453, 3.9761904761904763, 3.522222222222222]",3.720706094056348,0
17316038,Irish Democrat,216,Cedar Rapids/Iowa City,39,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6347,42.01,"['American', 'BBQ', 'Burger']",25,Dollar($),0,0,0,0,2,4.4,4,4,430,1047.25,3,"[3.6637055837563453, 3.9030303030303033, 3.522222222222222]",3.6963193696696237,0
17316771,Taste of India,216,Cedar Rapids/Iowa City,45,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6499622,42.0215347,['Indian'],25,Dollar($),0,0,0,0,2,4.2,4,4,186,1047.25,1,[3.9185714285714286],3.9185714285714286,0
17316201,Thai Moon Restaurant,216,Cedar Rapids/Iowa City,40,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.7266,41.9639,"['Chinese', 'Sushi', 'Thai']",10,Dollar($),0,0,0,0,1,4.2,4,4,220,418.9,3,"[2.621023765996344, 3.9576923076923074, 3.6598290598290597]",3.412848377839237,0
17316208,Ting's Red Lantern,216,Cedar Rapids/Iowa City,40,Cedar Rapids,"Cedar Rapids, Cedar Rapids/Iowa City",-91.6394,42.0468,['Chinese'],10,Dollar($),0,0,0,0,1,4.2,4,4,347,418.9,1,[2.621023765996344],2.621023765996344,0
17316389,Monica's,216,Cedar Rapids/Iowa City,36,Coralville,"Coralville, Cedar Rapids/Iowa City",-91.569767,41.670466,"['American', 'Italian', 'Pizza']",25,Dollar($),0,0,0,0,2,3.8,3,3,161,1047.25,3,"[3.6637055837563453, 3.562041884816754, 2.921784776902887]",3.3825107484919954,0
17316278,Exotic India,216,Cedar Rapids/Iowa City,33,Coralville,"Coralville, Cedar Rapids/Iowa City",-91.5687,41.6685,['Indian'],25,Dollar($),0,0,0,0,2,4.1,4,4,160,1047.25,1,[3.9185714285714286],3.9185714285714286,0
17316744,Shorts Burger and Shine,216,Cedar Rapids/Iowa City,36,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534424,41.660982,['Burger'],10,Dollar($),0,0,0,0,1,4.9,5,5,820,418.9,1,[3.522222222222222],3.522222222222222,0
17316751,The Hamburg Inn No. 2 Inc.,216,Cedar Rapids/Iowa City,34,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531414,41.663849,"['American', 'Breakfast', 'Burger']",10,Dollar($),0,0,0,0,1,4.5,5,5,488,418.9,3,"[3.6637055837563453, 3.9761904761904763, 3.522222222222222]",3.720706094056348,0
17316766,Bluebird Diner,216,Cedar Rapids/Iowa City,36,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.531093,41.663751,"['Breakfast', 'Diner']",25,Dollar($),0,0,0,0,2,3.6,3,3,253,1047.25,2,"[3.9761904761904763, 3.8666666666666667]",3.9214285714285717,0
17316743,Graze,216,Cedar Rapids/Iowa City,40,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.534302,41.658691,"['American', 'International', 'Sushi']",40,Dollar($),0,0,0,0,3,3.8,3,3,220,1675.6,3,"[3.6637055837563453, 4.247619047619048, 3.9576923076923074]",3.9563389796892334,0
17316374,A & A Pagliai's Pizza,216,Cedar Rapids/Iowa City,41,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5314,41.6648,['Pizza'],25,Dollar($),0,0,0,0,2,4.3,4,4,485,1047.25,1,[2.921784776902887],2.921784776902887,0
17316381,Atlas World Grill,216,Cedar Rapids/Iowa City,33,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5341,41.661,['International'],40,Dollar($),0,0,0,0,3,4.3,4,4,428,1675.6,1,[4.247619047619048],4.247619047619048,0
17316802,BlackStone,216,Cedar Rapids/Iowa City,42,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.482165,41.667742,"['American', 'Breakfast']",25,Dollar($),0,0,0,0,2,4.1,4,4,294,1047.25,2,"[3.6637055837563453, 3.9761904761904763]",3.8199480299734105,0
17316416,Devotay,216,Cedar Rapids/Iowa City,34,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5318,41.6625,"['Mediterranean', 'Tapas', 'Vegetarian']",40,Dollar($),0,0,0,0,3,4.0,4,4,380,1675.6,3,"[3.9482142857142857, 4.131578947368421, 4.0875]",4.055764411027569,0
17316449,Jimmy Jack's Rib Shack,216,Cedar Rapids/Iowa City,44,Iowa City,"Iowa City, Cedar Rapids/Iowa City",-91.5074,41.6428,['BBQ'],25,Dollar($),0,0,0,0,2,4.2,4,4,259,1047.25,1,[3.9030303030303033],3.9030303030303033,0
17316603,Zoeys Pizzeria,216,Cedar Rapids/Iowa City,29,Marion,"Marion, Cedar Rapids/Iowa City",-91.5995,42.0331,"['Pizza', 'Sandwich']",25,Dollar($),0,0,0,0,2,4.7,5,5,433,1047.25,2,"[2.921784776902887, 4.066037735849057]",3.4939112563759718,0
16659169,Tokyo Sushi,37,Chatham-Kent,40,Chatham-Kent,"Chatham-Kent, Chatham-Kent",-82.188438,42.397683,"['Japanese', 'Sushi']",25,Dollar($),0,0,0,0,2,3.7,3,3,176,1047.25,2,"[3.7985611510791366, 3.9576923076923074]",3.878126729385722,0
17558684,Berry Patch Restaurant,216,Clatskanie,31,Clatskanie,"Clatskanie, Clatskanie",-123.368151,46.126967,"['American', 'Breakfast', 'Desserts']",10,Dollar($),0,0,0,0,1,4.3,4,4,96,418.9,3,"[3.6637055837563453, 3.9761904761904763, 2.978866768759571]",3.5395876095687977,0
